"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
416,03-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,28,180,NA
416,03-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,26,131,NA
416,03-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,12,123,NA
416,03-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,15,133,NA
416,03-12-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,15,62,NA
416,13-03-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,12,73,NA
416,16-03-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,36,308,NA
416,18-03-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,5,108,NA
416,21-03-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,18,214,NA
416,27-03-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,24,111,NA
416,30-03-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,13,149,NA
416,04-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,30,198,NA
416,04-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,20,207,NA
416,04-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,10,175,NA
416,04-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,8,13,217,NA
416,16-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,15,NA,NA
416,21-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,30,202,NA
416,27-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,22,102,NA
416,29-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,6,27,156,NA
416,30-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,35,291,NA
416,05-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,16,270,NA
416,05-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,14,NA,NA
416,05-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,17,138,NA
416,05-08-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,13,199,NA
416,05-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,16,107,NA
416,05-12-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,71,NA
416,16-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,17,96,NA
416,19-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,5,183,NA
416,20-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,19,147,NA
416,21-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,13,219,NA
416,25-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,5,81,NA
416,27-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,14,116,NA
416,28-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,118,NA
416,30-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,9,307,NA
416,06-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,9,200,NA
416,06-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,28,159,NA
416,06-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,24,204,NA
416,06-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,13,220,NA
416,06-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,20,318,NA
416,06-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,5,302,NA
416,13-06-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,12,179,NA
416,16-06-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,142,NA
416,18-06-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,11,93,NA
416,19-06-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,11,105,NA
416,22-06-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,14,181,NA
416,28-06-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,10,170,NA
416,07-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,206,NA
416,07-05-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,23,179,NA
416,20-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,79,NA
416,21-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,86,NA
416,23-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,8,13,100,NA
416,26-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,14,64,NA
416,30-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,19,75,NA
416,08-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,5,36,NA
416,08-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,16,41,NA
416,08-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,16,28,NA
416,14-08-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,5,25,NA
416,17-08-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,15,42,NA
416,20-08-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,13,87,NA
416,21-08-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,5,101,NA
416,23-08-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,10,130,NA
416,26-08-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,18,80,NA
416,29-08-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,18,78,NA
416,09-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,5,41,NA
416,09-02-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,5,32,NA
416,09-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,10,26,NA
416,09-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,49,NA
416,09-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,13,55,NA
416,13-09-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,13,75,NA
416,16-09-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,16,102,NA
416,22-09-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,17,112,NA
416,23-09-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,16,124,NA
416,25-09-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,111,NA
416,28-09-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,17,103,NA
416,29-09-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,21,125,NA
416,10-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,124,NA
416,10-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,10,26,NA
416,10-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,22,128,NA
416,10-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,33,238,NA
416,13-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,20,126,NA
416,15-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,31,132,NA
416,17-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,33,261,NA
416,19-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,30,292,NA
416,22-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,27,296,NA
416,23-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,29,271,NA
416,24-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,20,226,NA
416,25-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,12,111,NA
416,28-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,17,201,NA
416,29-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,30,290,NA
416,31-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,36,321,NA
416,11-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,34,351,NA
416,11-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,26,323,NA
416,11-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,32,375,NA
416,13-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,33,539,NA
416,16-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,42,320,NA
416,19-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,50,449,NA
416,24-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,7,53,406,NA
416,25-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,51,394,NA
416,28-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,4,55,393,NA
416,12-01-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,24,275,NA
416,12-04-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,39,235,NA
416,12-07-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,7,38,220,NA
416,12-10-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,42,295,NA
416,12-11-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,5,39,420,NA
416,13-12-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,24,233,NA
416,16-12-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,7,27,155,NA
416,19-12-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,25,368,NA
416,22-12-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,23,307,NA
416,28-12-14,Uttar Pradesh,Agra,"Etmad-uddaulah, Agra",Central Pollution Control Board,Sensitive Area,2,33,478,NA
417,01-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,45,265,NA
417,01-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,38,238,NA
417,17-01-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,22,179,NA
417,21-01-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,35,123,NA
417,23-01-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,19,111,NA
417,24-01-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,16,144,NA
417,27-01-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,33,201,NA
417,29-01-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,18,195,NA
417,30-01-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,23,160,NA
417,02-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,28,258,NA
417,02-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,29,174,NA
417,02-11-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,26,167,NA
417,14-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,20,98,NA
417,16-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,20,134,NA
417,17-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,19,119,NA
417,19-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,26,137,NA
417,20-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,38,231,NA
417,21-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,40,156,NA
417,23-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,21,145,NA
417,26-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,24,115,NA
417,03-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,45,265,NA
417,03-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,33,155,NA
417,03-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,5,27,156,NA
417,03-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,6,19,155,NA
417,03-08-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,28,141,NA
417,03-11-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,17,95,NA
417,14-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,5,26,159,NA
417,19-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,11,17,233,NA
417,22-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,21,244,NA
417,25-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,19,92,NA
417,28-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,15,206,NA
417,29-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,7,12,175,NA
417,30-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,23,160,NA
417,31-03-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,10,12,161,NA
417,04-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,36,150,NA
417,04-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,12,167,NA
417,17-04-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,26,133,NA
417,19-04-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,40,113,NA
417,25-04-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,8,25,156,NA
417,28-04-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,18,206,NA
417,05-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,28,273,NA
417,05-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,9,22,80,NA
417,05-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,17,80,NA
417,05-09-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,7,17,145,NA
417,05-12-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,5,12,136,NA
417,13-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,17,129,NA
417,17-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,18,12,229,NA
417,19-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,6,10,223,NA
417,20-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,17,146,NA
417,21-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,8,12,192,NA
417,23-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,5,18,228,NA
417,26-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,16,136,NA
417,27-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,26,93,NA
417,29-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,24,194,NA
417,30-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,21,500,NA
417,06-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,19,122,NA
417,06-05-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,28,232,NA
417,06-08-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,10,194,NA
417,06-10-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,17,250,NA
417,06-11-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,10,292,NA
417,13-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,16,156,NA
417,14-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,23,148,NA
417,17-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,21,110,NA
417,20-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,17,105,NA
417,23-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,23,137,NA
417,25-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,4,26,123,NA
417,26-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,22,160,NA
417,29-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,19,149,NA
417,30-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,13,253,NA
417,07-02-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,14,161,NA
417,07-04-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,15,133,NA
417,07-06-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,19,111,NA
417,07-09-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,22,243,NA
417,07-11-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,14,221,NA
417,07-12-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,15,131,NA
417,15-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,26,50,NA
417,16-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,13,33,NA
417,17-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,17,55,NA
417,21-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,14,61,NA
417,22-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,11,67,NA
417,24-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,17,38,NA
417,27-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,14,42,NA
417,30-07-14,Uttar Pradesh,Agra,"Rambagh, Agra",Central Pollution Control Board,Sensitive Area,2,25,60,NA
