"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
735,11-11-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
735,13-11-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
735,18-11-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
735,20-11-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
735,25-11-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
735,27-11-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
735,12-02-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
735,12-04-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
735,12-09-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
735,12-11-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
735,16-12-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
735,18-12-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,42,NA
735,23-12-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
735,24-12-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,43,NA
735,30-12-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
735,31-12-14,Mizoram,Lunglei,"Thangkhuma Building, Salem Veng, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,43,NA
736,01-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,01-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,01-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,14-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,16-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,52,NA
736,21-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,50,NA
736,23-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,49,NA
736,28-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,51,NA
736,30-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,51,NA
736,02-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,02-06-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,02-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,13-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,18-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,20-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,25-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,57,NA
736,27-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,57,NA
736,03-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,58,NA
736,13-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,59,NA
736,15-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,61,NA
736,18-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,61,NA
736,20-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,22-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,59,NA
736,25-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,27-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,04-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,04-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,04-08-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,62,NA
736,04-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,62,NA
736,15-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,17-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,22-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,61,NA
736,24-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,61,NA
736,29-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,63,NA
736,05-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,05-06-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,05-08-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,13-05-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,59,NA
736,15-05-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,20-05-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,58,NA
736,22-05-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,27-05-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,59,NA
736,29-05-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
736,06-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
736,06-05-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,52,NA
736,06-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,06-12-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,52,NA
736,17-06-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
736,19-06-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,50,NA
736,26-06-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,28-06-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,50,NA
736,07-01-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,07-03-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,49,NA
736,07-08-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,48,NA
736,07-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,46,NA
736,15-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,46,NA
736,17-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,47,NA
736,22-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,51,NA
736,24-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,48,NA
736,29-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
736,31-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,51,NA
736,08-05-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,51,NA
736,08-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,08-12-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,51,NA
736,14-08-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,52,NA
736,19-08-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
736,21-08-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,52,NA
736,26-08-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,28-08-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,09-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,09-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,09-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,52,NA
736,09-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,52,NA
736,16-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,18-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
736,23-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,25-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,30-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,10-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,10-07-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
736,10-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,51,NA
736,15-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,16-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
736,21-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,23-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,57,NA
736,28-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,30-10-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,11-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,11-06-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
736,11-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,57,NA
736,13-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,54,NA
736,18-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,20-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,25-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,57,NA
736,27-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,58,NA
736,12-02-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,12-04-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,12-09-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,57,NA
736,12-11-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,16-12-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,58,NA
736,18-12-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
736,23-12-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,61,NA
736,24-12-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,61,NA
736,30-12-14,Mizoram,Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,64,NA
